id,n24_t,rev24_t,elpsdm_t_t_1,revlast_t_t_1,ordfreq,ordcat,response
49,1.791759469228055,4.060443010546419,0.6931471805599453,3.872983346207417,1,6,0
50,0.6931471805599453,3.8066624897703196,0.6931471805599453,5.0,1,7,0
51,0.6931471805599453,3.2188758248682006,0.6931471805599453,4.47213595499958,1,6,0
52,3.1354942159291497,5.41610040220442,0.6931471805599453,3.1622776601683795,1,5,0
53,1.3862943611198906,4.0943445622221,0.6931471805599453,5.744562646538029,1,7,0
54,2.5649493574615367,4.6913478822291435,0.6931471805599453,3.872983346207417,1,6,0
55,2.4849066497880004,5.111987788356544,0.6931471805599453,4.0,1,6,0
56,2.5649493574615367,4.927253685157205,0.6931471805599453,5.0,1,7,0
57,1.3862943611198906,3.6375861597263857,0.6931471805599453,4.0,1,6,0
58,2.302585092994046,4.882801922586371,0.6931471805599453,3.872983346207417,1,6,0
59,2.1972245773362196,4.584967478670572,0.6931471805599453,4.0,1,6,0
60,1.791759469228055,4.23410650459726,0.6931471805599453,3.872983346207417,1,6,0
61,1.9459101490553132,4.394449154672439,0.6931471805599453,3.872983346207417,1,6,0
62,2.6390573296152584,4.727387818712341,0.6931471805599453,3.1622776601683795,1,5,0
63,1.9459101490553132,4.634728988229636,0.6931471805599453,4.358898943540674,1,6,0
64,1.0986122886681098,3.8066624897703196,0.6931471805599453,4.47213595499958,1,6,0
65,1.0986122886681098,3.784189633918261,0.6931471805599453,4.47213595499958,1,6,0
66,2.0794415416798357,4.653960350157523,0.6931471805599453,5.0,1,7,0
67,1.6094379124341003,4.700480365792417,0.6931471805599453,5.0,1,7,0
68,0.0,2.995732273553991,0.6931471805599453,4.47213595499958,1,6,0
69,1.791759469228055,5.153291594497779,0.6931471805599453,6.708203932499369,1,7,0
70,2.1972245773362196,4.532599493153256,0.6931471805599453,4.47213595499958,1,6,0
71,1.6094379124341003,3.9512437185814275,0.6931471805599453,3.872983346207417,1,6,0
72,1.791759469228055,5.220355825078324,0.6931471805599453,4.47213595499958,1,6,0
73,2.3978952727983707,4.976733742420574,0.6931471805599453,4.242640687119285,1,6,0
74,2.3978952727983707,4.90527477843843,0.6931471805599453,3.872983346207417,1,6,1
75,2.772588722239781,4.941642422609304,0.6931471805599453,3.872983346207417,1,6,0
76,2.1972245773362196,4.3694478524670215,0.6931471805599453,3.872983346207417,1,6,0
77,1.3862943611198906,3.828641396489095,0.6931471805599453,4.0,1,6,0
78,1.9459101490553132,4.110873864173311,0.6931471805599453,4.47213595499958,1,6,0
79,1.6094379124341003,4.007333185232471,0.6931471805599453,4.0,1,6,0
80,1.0986122886681098,3.5553480614894135,0.6931471805599453,3.872983346207417,1,6,0
81,1.791759469228055,4.382026634673881,0.6931471805599453,4.47213595499958,1,6,0
82,2.8903717578961645,4.77912349311153,0.6931471805599453,3.3166247903554,1,5,0
83,2.8903717578961645,4.709530201312334,0.6931471805599453,3.3166247903554,1,5,0
84,1.9459101490553132,4.605170185988092,0.6931471805599453,5.0,1,7,0
85,1.9459101490553132,4.543294782270004,0.6931471805599453,4.47213595499958,1,6,0
86,1.6094379124341003,4.276666119016055,0.6931471805599453,3.872983346207417,2,7,0
87,2.5649493574615367,4.913095964916915,0.6931471805599453,4.123105625617661,1,6,0
88,0.6931471805599453,3.6888794541139363,0.6931471805599453,4.47213595499958,1,6,0
89,2.1972245773362196,4.700480365792417,0.6931471805599453,4.0,1,6,0
90,2.4849066497880004,5.056245805348308,0.6931471805599453,4.123105625617661,1,6,0
91,2.9444389791664403,4.990432586778736,0.6931471805599453,3.1622776601683795,1,5,0
92,0.6931471805599453,2.995732273553991,0.6931471805599453,3.872983346207417,1,6,0
93,1.791759469228055,4.23410650459726,0.6931471805599453,4.123105625617661,1,6,0
94,1.791759469228055,4.204692619390966,0.6931471805599453,4.47213595499958,1,6,0
95,1.9459101490553132,4.343805421853684,0.6931471805599453,5.0,1,7,0
96,2.302585092994046,4.574710978503383,0.6931471805599453,3.872983346207417,1,6,0
97,2.0794415416798357,4.68213122712422,0.6931471805599453,4.47213595499958,1,6,0
98,1.0986122886681098,4.174387269895637,0.6931471805599453,5.0,1,7,0
99,2.9444389791664403,5.081404364984463,0.6931471805599453,3.605551275463989,1,5,0
100,2.70805020110221,4.77912349311153,0.6931471805599453,3.1622776601683795,1,5,0
101,3.1354942159291497,5.44673737166631,0.6931471805599453,3.872983346207417,1,6,0
102,2.302585092994046,5.0106352940962555,0.6931471805599453,4.0,1,6,0
103,0.6931471805599453,3.4011973816621555,1.0986122886681098,4.47213595499958,1,6,1
104,2.8903717578961645,5.062595033026967,1.0986122886681098,3.1622776601683795,1,5,1
105,2.772588722239781,4.574710978503383,1.0986122886681098,3.1622776601683795,1,5,0
106,1.791759469228055,4.418840607796598,1.0986122886681098,4.123105625617661,1,6,0
107,2.70805020110221,4.844187086458591,1.0986122886681098,3.1622776601683795,1,5,0
108,1.9459101490553132,4.68213122712422,1.0986122886681098,3.872983346207417,1,6,0
109,1.6094379124341003,3.6888794541139363,1.0986122886681098,3.872983346207417,1,6,0
110,1.0986122886681098,3.6109179126442243,1.0986122886681098,4.123105625617661,1,6,0
111,1.9459101490553132,4.04305126783455,1.0986122886681098,3.872983346207417,1,6,0
112,3.367295829986474,5.5626028611934215,1.0986122886681098,3.1622776601683795,3,5,1
113,1.6094379124341003,3.713572066704308,1.0986122886681098,3.872983346207417,1,6,0
114,1.9459101490553132,4.90527477843843,1.0986122886681098,5.0,1,7,0
115,2.3978952727983707,5.298317366548036,1.0986122886681098,5.0,1,7,0
116,1.9459101490553132,4.276666119016055,1.0986122886681098,3.872983346207417,1,6,0
117,1.6094379124341003,4.74493212836325,1.0986122886681098,5.291502622129181,1,7,0
118,0.6931471805599453,4.31748811353631,1.0986122886681098,7.0710678118654755,1,7,0
119,2.1972245773362196,4.955827057601261,1.0986122886681098,4.47213595499958,1,6,0
120,1.0986122886681098,3.7376696182833684,1.0986122886681098,4.47213595499958,1,6,0
121,2.3978952727983707,4.672828834461906,1.0986122886681098,4.123105625617661,1,6,0
122,2.1972245773362196,4.7535901911063645,1.0986122886681098,3.872983346207417,1,6,0
123,2.4849066497880004,5.123963979403259,1.0986122886681098,3.4641016151377544,1,5,0
124,2.302585092994046,5.303304908059076,1.0986122886681098,5.291502622129181,1,7,0
125,2.1972245773362196,4.624972813284271,1.0986122886681098,4.0,1,6,0
126,3.5553480614894135,6.0844994130751715,1.0986122886681098,4.58257569495584,1,6,0
127,2.4849066497880004,5.3230099791384085,1.0986122886681098,5.916079783099616,1,7,0
128,1.0986122886681098,3.6375861597263857,1.0986122886681098,3.872983346207417,1,6,0
129,2.5649493574615367,4.653960350157523,1.0986122886681098,3.1622776601683795,2,5,0
130,2.4849066497880004,5.062595033026967,1.0986122886681098,4.47213595499958,1,6,0
131,1.3862943611198906,3.58351893845611,1.0986122886681098,3.872983346207417,1,6,0
132,1.0986122886681098,3.4011973816621555,1.0986122886681098,3.872983346207417,1,6,0
133,1.6094379124341003,4.564348191467836,1.0986122886681098,4.47213595499958,2,7,0
134,2.6390573296152584,5.159055299214529,1.0986122886681098,3.872983346207417,1,6,0
135,0.6931471805599453,3.2188758248682006,1.0986122886681098,3.872983346207417,1,6,0
136,3.2188758248682006,5.568344503761097,1.0986122886681098,3.1622776601683795,1,5,0
137,2.302585092994046,4.276666119016055,1.0986122886681098,3.872983346207417,1,6,0
138,1.6094379124341003,4.204692619390966,1.0986122886681098,4.47213595499958,1,6,0
139,1.6094379124341003,4.2626798770413155,1.0986122886681098,4.47213595499958,1,6,0
140,1.6094379124341003,4.418840607796598,1.0986122886681098,4.242640687119285,1,6,0
141,1.9459101490553132,4.442651256490317,1.0986122886681098,5.0,1,7,0
142,1.3862943611198906,3.8918202981106265,1.0986122886681098,3.872983346207417,2,6,0
143,1.6094379124341003,4.248495242049359,1.0986122886681098,4.47213595499958,1,6,0
144,1.3862943611198906,4.248495242049359,1.0986122886681098,4.47213595499958,1,6,0
145,2.0794415416798357,4.189654742026425,1.3862943611198906,5.0,1,7,1
146,0.0,3.2188758248682006,1.3862943611198906,5.0,1,7,1
147,1.6094379124341003,4.007333185232471,1.3862943611198906,4.58257569495584,1,6,1
148,0.0,2.70805020110221,1.3862943611198906,3.872983346207417,1,6,1
149,0.6931471805599453,3.4011973816621555,1.3862943611198906,4.47213595499958,1,6,1
150,0.6931471805599453,3.258096538021482,1.3862943611198906,4.0,1,6,1
151,1.6094379124341003,4.2626798770413155,1.3862943611198906,3.872983346207417,2,6,1
152,2.5649493574615367,5.099866427824199,1.3862943611198906,4.242640687119285,1,6,1
153,0.0,2.995732273553991,1.3862943611198906,4.47213595499958,1,6,1
154,2.302585092994046,4.1588830833596715,1.3862943611198906,3.872983346207417,1,6,1
155,0.0,3.2188758248682006,1.3862943611198906,5.0,1,7,1
156,1.9459101490553132,3.8501476017100584,1.3862943611198906,3.872983346207417,1,6,1
157,0.0,2.995732273553991,1.3862943611198906,4.47213595499958,1,6,1
158,1.6094379124341003,4.007333185232471,1.3862943611198906,5.0,1,7,1
159,0.0,2.70805020110221,1.3862943611198906,3.872983346207417,1,6,1
160,0.6931471805599453,2.995732273553991,1.3862943611198906,3.872983346207417,1,6,1
161,0.0,2.995732273553991,1.3862943611198906,4.47213595499958,1,6,1
162,2.6390573296152584,4.859812404361672,1.3862943611198906,3.4641016151377544,1,5,1
163,1.0986122886681098,5.0106352940962555,1.3862943611198906,7.0710678118654755,1,7,1
164,2.302585092994046,4.990432586778736,1.3862943611198906,5.0,1,7,1
165,1.6094379124341003,3.4965075614664802,1.3862943611198906,1.7320508075688772,3,5,1
166,2.5649493574615367,4.859812404361672,1.3862943611198906,4.123105625617661,2,6,0
167,1.3862943611198906,4.189654742026425,1.3862943611198906,5.0,1,7,0
168,0.0,3.295836866004329,1.3862943611198906,5.196152422706632,1,7,0
169,0.0,2.995732273553991,1.3862943611198906,4.47213595499958,1,6,0
170,1.0986122886681098,3.5553480614894135,1.3862943611198906,3.872983346207417,1,6,0
171,1.3862943611198906,3.784189633918261,1.3862943611198906,4.47213595499958,1,6,0
172,2.302585092994046,4.61512051684126,1.3862943611198906,3.872983346207417,1,6,0
173,1.3862943611198906,3.8066624897703196,1.3862943611198906,4.47213595499958,1,6,0
174,1.3862943611198906,4.499809670330265,1.3862943611198906,5.0,1,7,0
175,2.0794415416798357,4.867534450455582,1.3862943611198906,5.0,1,7,0
176,0.0,2.70805020110221,1.3862943611198906,3.872983346207417,1,6,0
177,0.0,3.2188758248682006,1.3862943611198906,5.0,1,7,0
178,1.6094379124341003,4.406719247264253,1.3862943611198906,4.47213595499958,2,6,0
179,2.302585092994046,4.727387818712341,1.3862943611198906,4.0,1,6,0
180,1.0986122886681098,3.1780538303479458,1.3862943611198906,3.872983346207417,1,6,0
181,2.3978952727983707,4.159507888128514,1.3862943611198906,3.605551275463989,2,5,1
182,0.6931471805599453,3.4011973816621555,1.3862943611198906,4.47213595499958,1,6,0
183,0.6931471805599453,3.8066624897703196,1.3862943611198906,5.0,1,7,0
184,0.0,2.70805020110221,1.3862943611198906,3.872983346207417,1,6,0
185,2.1972245773362196,4.356708826689592,1.3862943611198906,4.47213595499958,1,6,0
186,2.9444389791664403,5.497168225293202,1.3862943611198906,3.872983346207417,1,6,0
187,2.3978952727983707,4.927253685157205,1.3862943611198906,4.47213595499958,1,6,0
188,0.0,3.2188758248682006,1.3862943611198906,5.0,1,7,0
189,1.0986122886681098,4.248495242049359,1.3862943611198906,5.0,1,7,0
190,1.791759469228055,4.2626798770413155,1.3862943611198906,3.4641016151377544,2,6,0
191,2.0794415416798357,4.912654885736052,1.3862943611198906,4.47213595499958,1,6,0
192,2.995732273553991,4.9344739331306915,1.3862943611198906,3.0,3,4,0
193,1.0986122886681098,3.6375861597263857,1.3862943611198906,4.0,1,6,0
194,2.9444389791664403,5.135798437050262,1.3862943611198906,3.872983346207417,1,6,0
195,1.0986122886681098,3.8066624897703196,1.3862943611198906,5.0,1,7,0
196,0.0,3.2188758248682006,1.3862943611198906,5.0,1,7,0
197,0.0,2.70805020110221,1.3862943611198906,3.872983346207417,1,6,0
198,0.0,2.995732273553991,1.3862943611198906,4.47213595499958,1,6,0
199,1.6094379124341003,4.07753744390572,1.3862943611198906,3.872983346207417,1,6,1
200,0.0,3.2188758248682006,1.3862943611198906,5.0,1,7,0
201,2.9444389791664403,4.736198448394496,1.3862943611198906,3.1622776601683795,1,5,0
202,3.091042453358316,5.472270673671475,1.3862943611198906,3.872983346207417,1,6,1
203,2.8903717578961645,5.583496308781699,1.3862943611198906,5.0,1,7,0
204,1.0986122886681098,3.5553480614894135,1.3862943611198906,3.872983346207417,1,6,0
205,2.4849066497880004,5.170483995038151,1.3862943611198906,5.0,1,7,0
206,1.9459101490553132,4.3694478524670215,1.3862943611198906,5.0,1,7,0
207,0.6931471805599453,3.091042453358316,1.3862943611198906,4.123105625617661,1,6,0
208,3.1354942159291497,5.3471075307174685,1.3862943611198906,4.47213595499958,1,6,0
209,1.791759469228055,4.5217885770490405,1.3862943611198906,4.47213595499958,1,6,1
210,0.6931471805599453,3.5553480614894135,1.3862943611198906,3.872983346207417,1,6,0
211,1.0986122886681098,3.912023005428146,1.3862943611198906,4.47213595499958,1,6,0
212,0.6931471805599453,3.6888794541139363,1.3862943611198906,4.47213595499958,1,6,0
213,2.4849066497880004,5.402677381872279,1.3862943611198906,4.47213595499958,1,6,0
214,1.0986122886681098,3.912023005428146,1.3862943611198906,4.47213595499958,1,6,0
215,1.0986122886681098,3.5553480614894135,1.3862943611198906,4.47213595499958,2,6,0
216,1.791759469228055,4.04305126783455,1.3862943611198906,4.47213595499958,1,6,0
217,3.1780538303479458,5.501258210544727,1.3862943611198906,3.1622776601683795,2,5,0
218,2.6390573296152584,4.7664383335842135,1.3862943611198906,3.3166247903554,1,5,0
219,2.5649493574615367,5.181783550292085,1.3862943611198906,4.795831523312719,2,6,1
220,1.6094379124341003,4.356708826689592,1.3862943611198906,4.47213595499958,1,6,0
221,2.4849066497880004,5.0238805208462765,1.3862943611198906,4.47213595499958,1,6,0
222,2.0794415416798357,4.709530201312334,1.3862943611198906,4.123105625617661,2,6,0
223,1.9459101490553132,4.465908118654584,1.3862943611198906,4.47213595499958,2,6,0
224,2.5649493574615367,5.0106352940962555,1.3862943611198906,4.47213595499958,2,6,0
225,1.0986122886681098,3.7376696182833684,1.3862943611198906,4.242640687119285,1,6,0
226,2.302585092994046,4.290459441148391,1.3862943611198906,3.872983346207417,1,6,0
227,2.995732273553991,4.859812404361672,1.3862943611198906,3.1622776601683795,1,5,0
228,1.3862943611198906,3.9512437185814275,1.3862943611198906,4.58257569495584,1,6,0
229,1.791759469228055,4.394449154672439,1.3862943611198906,4.47213595499958,1,6,0
230,1.0986122886681098,4.007333185232471,1.3862943611198906,5.0,1,7,0
231,2.0794415416798357,4.672828834461906,1.6094379124341003,4.47213595499958,1,6,1
232,0.0,2.70805020110221,1.6094379124341003,3.872983346207417,1,6,1
233,2.302585092994046,4.867534450455582,1.6094379124341003,3.1622776601683795,2,6,1
234,3.1354942159291497,4.812184355372417,1.6094379124341003,3.1622776601683795,2,5,1
235,0.6931471805599453,3.258096538021482,1.6094379124341003,4.0,1,6,1
236,0.0,2.70805020110221,1.6094379124341003,3.872983346207417,1,6,1
237,1.0986122886681098,4.31748811353631,1.6094379124341003,5.0,2,7,1
238,0.6931471805599453,3.912023005428146,1.6094379124341003,5.0,1,7,1
239,2.6390573296152584,5.225746673713202,1.6094379124341003,3.1622776601683795,1,5,1
240,2.1972245773362196,4.356708826689592,1.6094379124341003,3.872983346207417,1,6,1
241,0.0,2.70805020110221,1.6094379124341003,3.872983346207417,1,6,1
242,1.6094379124341003,3.6635616461296463,1.6094379124341003,3.872983346207417,2,6,1
243,1.6094379124341003,4.04305126783455,1.6094379124341003,3.3166247903554,3,5,0
244,1.0986122886681098,3.7376696182833684,1.6094379124341003,4.47213595499958,1,6,0
245,0.0,3.2188758248682006,1.6094379124341003,5.0,1,7,0
246,2.0794415416798357,4.969813299576001,1.6094379124341003,5.0,2,7,0
247,1.0986122886681098,3.58351893845611,1.6094379124341003,3.3166247903554,2,6,0
248,1.3862943611198906,3.912023005428146,1.6094379124341003,3.872983346207417,1,6,0
249,2.70805020110221,4.867534450455582,1.6094379124341003,3.3166247903554,1,5,0
250,3.044522437723423,5.017279836814924,1.6094379124341003,3.1622776601683795,1,5,0
251,0.0,2.995732273553991,1.6094379124341003,4.47213595499958,1,6,0
252,1.0986122886681098,4.787491742782046,1.6094379124341003,6.324555320336759,2,7,0
253,0.6931471805599453,3.912023005428146,1.6094379124341003,5.0,1,7,0
254,1.791759469228055,4.204692619390966,1.6094379124341003,4.47213595499958,1,6,0
255,1.3862943611198906,4.110873864173311,1.6094379124341003,4.58257569495584,2,6,0
256,1.9459101490553132,4.553876891600541,1.6094379124341003,3.872983346207417,1,6,0
257,0.6931471805599453,3.4011973816621555,1.6094379124341003,4.47213595499958,1,6,0
258,2.8903717578961645,4.77912349311153,1.6094379124341003,3.4641016151377544,1,5,0
259,3.044522437723423,4.61512051684126,1.6094379124341003,2.23606797749979,3,4,0
260,2.3978952727983707,4.553876891600541,1.6094379124341003,3.872983346207417,1,6,0
261,1.3862943611198906,3.8066624897703196,1.6094379124341003,3.872983346207417,1,6,0
262,0.0,2.995732273553991,1.6094379124341003,4.47213595499958,1,6,0
263,0.6931471805599453,3.4011973816621555,1.6094379124341003,3.1622776601683795,2,6,0
264,1.3862943611198906,3.4657359027997265,1.6094379124341003,3.1622776601683795,3,5,0
265,0.0,3.2188758248682006,1.6094379124341003,5.0,1,7,0
266,1.9459101490553132,4.02535169073515,1.6094379124341003,3.1622776601683795,3,5,1
267,1.3862943611198906,4.442651256490317,1.6094379124341003,5.0,1,7,0
268,2.9444389791664403,4.997212273764115,1.6094379124341003,4.47213595499958,1,6,0
269,2.1972245773362196,4.976733742420574,1.6094379124341003,4.58257569495584,1,6,0
270,2.6390573296152584,5.293304824724492,1.6094379124341003,5.0,2,7,0
271,2.3978952727983707,5.41610040220442,1.6094379124341003,5.0990195135927845,2,7,0
272,3.4965075614664802,5.988434962547617,1.6094379124341003,4.47213595499958,2,6,0
273,1.6094379124341003,3.970291913552122,1.6094379124341003,3.872983346207417,2,6,1
274,2.5649493574615367,5.099866427824199,1.6094379124341003,5.0,1,7,0
275,2.3978952727983707,5.043425116919247,1.6094379124341003,5.0,2,7,0
276,0.0,4.0943445622221,1.6094379124341003,7.745966692414834,1,7,0
277,2.4849066497880004,4.04305126783455,1.6094379124341003,2.23606797749979,4,4,0
278,0.6931471805599453,3.6888794541139363,1.6094379124341003,5.477225575051661,1,7,0
279,2.772588722239781,4.836281906951478,1.6094379124341003,3.1622776601683795,2,5,0
280,2.302585092994046,4.6913478822291435,1.6094379124341003,3.872983346207417,1,6,1
281,2.4849066497880004,4.6491870714048655,1.6094379124341003,3.1622776601683795,2,5,0
282,1.6094379124341003,4.007333185232471,1.6094379124341003,3.872983346207417,1,6,0
283,0.0,2.995732273553991,1.6094379124341003,4.47213595499958,1,6,0
284,1.9459101490553132,4.5217885770490405,1.6094379124341003,3.872983346207417,1,6,0
285,1.3862943611198906,3.912023005428146,1.791759469228055,4.0,1,6,1
286,2.70805020110221,4.770684624465665,1.791759469228055,3.872983346207417,1,6,1
287,2.0794415416798357,4.787491742782046,1.791759469228055,4.47213595499958,1,6,1
288,2.5649493574615367,5.117993812416755,1.791759469228055,4.47213595499958,1,6,1
289,2.4849066497880004,4.912654885736052,1.791759469228055,4.47213595499958,1,6,1
290,0.6931471805599453,3.258096538021482,1.791759469228055,4.0,1,6,1
291,1.6094379124341003,4.8283137373023015,1.791759469228055,5.0,3,7,1
292,1.791759469228055,4.5217885770490405,1.791759469228055,4.0,2,6,1
293,2.772588722239781,5.081404364984463,1.791759469228055,4.123105625617661,1,6,1
294,1.0986122886681098,4.499809670330265,1.791759469228055,5.916079783099616,2,7,1
295,2.4849066497880004,4.0943445622221,1.791759469228055,3.1622776601683795,2,5,1
296,2.302585092994046,5.135798437050262,1.791759469228055,4.47213595499958,1,6,1
297,2.772588722239781,4.430816798843313,1.791759469228055,2.449489742783178,3,4,1
298,3.367295829986474,5.488937726156687,1.791759469228055,4.0,1,5,1
299,1.0986122886681098,4.174387269895637,1.791759469228055,5.0,2,7,1
300,3.4657359027997265,5.293304824724492,1.791759469228055,2.6457513110645907,4,4,1
301,2.70805020110221,4.976733742420574,1.791759469228055,3.1622776601683795,1,5,1
302,3.4965075614664802,5.883322388488279,1.791759469228055,3.1622776601683795,1,5,1
303,2.833213344056216,5.303304908059076,1.791759469228055,3.7416573867739413,3,6,1
304,2.9444389791664403,5.231108616854587,1.791759469228055,3.872983346207417,2,6,1
305,2.6390573296152584,4.812184355372417,1.791759469228055,3.1622776601683795,2,6,1
306,1.3862943611198906,4.02535169073515,1.791759469228055,4.795831523312719,1,6,0
307,1.791759469228055,3.9318256327243257,1.791759469228055,3.1622776601683795,3,5,0
308,2.1972245773362196,4.7535901911063645,1.791759469228055,3.872983346207417,1,6,0
309,2.0794415416798357,4.605170185988092,1.791759469228055,4.47213595499958,1,6,0
310,3.332204510175204,5.459585514144159,1.791759469228055,3.1622776601683795,3,5,0
311,0.0,2.70805020110221,1.791759469228055,3.872983346207417,1,6,0
312,2.1972245773362196,4.48863636973214,1.791759469228055,3.3166247903554,2,5,0
313,2.302585092994046,3.1354942159291497,1.791759469228055,1.7320508075688772,4,4,0
314,2.9444389791664403,4.787491742782046,1.791759469228055,2.23606797749979,2,5,0
315,1.0986122886681098,3.8066624897703196,1.791759469228055,3.872983346207417,2,6,0
316,1.9459101490553132,4.007333185232471,1.791759469228055,3.872983346207417,1,6,0
317,1.0986122886681098,3.58351893845611,1.791759469228055,4.0,2,6,1
318,1.6094379124341003,3.9318256327243257,1.791759469228055,3.1622776601683795,2,6,0
319,2.70805020110221,4.919980925828125,1.791759469228055,3.1622776601683795,1,5,0
320,1.3862943611198906,4.382026634673881,1.791759469228055,5.0,1,7,0
321,1.0986122886681098,6.490723534502507,1.791759469228055,20.37154878746336,1,7,0
322,2.4849066497880004,4.653960350157523,1.791759469228055,7.0710678118654755,1,7,0
323,1.9459101490553132,4.127134385045092,1.791759469228055,3.1622776601683795,4,5,0
324,3.091042453358316,4.68213122712422,1.791759469228055,2.23606797749979,4,4,1
325,3.7612001156935624,5.902633333401366,1.791759469228055,3.605551275463989,1,5,0
326,1.6094379124341003,4.406719247264253,1.791759469228055,4.47213595499958,1,6,0
327,0.6931471805599453,4.007333185232471,1.791759469228055,5.916079783099616,1,7,0
328,1.0986122886681098,4.007333185232471,1.791759469228055,5.0,1,7,0
329,1.3862943611198906,3.6635616461296463,1.791759469228055,3.872983346207417,2,6,0
330,1.791759469228055,3.5553480614894135,1.791759469228055,2.23606797749979,3,5,0
331,0.0,3.2188758248682006,1.791759469228055,5.0,1,7,0
332,2.302585092994046,4.718498871295094,1.791759469228055,3.872983346207417,3,6,0
333,2.8903717578961645,4.919980925828125,1.791759469228055,3.1622776601683795,3,5,0
334,2.8903717578961645,5.049856007249537,1.791759469228055,3.1622776601683795,3,5,0
335,2.1972245773362196,4.727387818712341,1.791759469228055,4.47213595499958,1,6,0
336,3.044522437723423,5.198497031265826,1.791759469228055,3.3166247903554,1,5,0
337,1.3862943611198906,3.2188758248682006,1.791759469228055,2.23606797749979,3,5,0
338,2.6390573296152584,4.762173934797756,1.791759469228055,3.872983346207417,1,6,0
339,2.0794415416798357,4.532599493153256,1.791759469228055,4.0,1,6,0
340,2.302585092994046,5.099866427824199,1.791759469228055,4.242640687119285,1,6,0
341,2.0794415416798357,3.5263605246161616,1.791759469228055,2.0,4,4,0
